"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"HRV","Croatia","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2012","2012",0.611246944,,
"HRV","Croatia","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2013","2013",0.281629116,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2000","2000",50.969645868465,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2001","2001",30.168453292496,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2002","2002",21.742112482853,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2003","2003",16.608814557694,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2004","2004",21.761904761905,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2005","2005",24.407841001906,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2006","2006",15.011271714627,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2007","2007",12.91471832554,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2008","2008",13.25774095072,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2009","2009",13.66106080207,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2010","2010",27.448329148155,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2011","2011",31.297104323681,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2012","2012",28.043174095543,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2013","2013",33.00687643259,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2014","2014",47.938521590632,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2015","2015",50.692746536267,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2016","2016",54.288349216108,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2017","2017",46.732026143791,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2018","2018",40.371621621622,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2019","2019",41.988097862023,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2020","2020",35.074045206547,,
"HRV","Croatia","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2021","2021",31.229800986562,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2000","2000",71.738061343342,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2001","2001",71.709589750226,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2002","2002",71.732884690048,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2003","2003",71.725119710107,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2004","2004",71.766761584261,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2005","2005",71.828889464147,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2006","2006",71.857605177994,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2007","2007",71.954692556634,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2008","2008",71.962713619886,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2009","2009",72.053340238219,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2010","2010",72.146834131814,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2011","2011",72.189563641072,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2012","2012",72.176615304933,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2013","2013",72.152292152292,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2014","2014",72.210567210567,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2015","2015",72.203082502267,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",72.190130812071,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",72.214739023443,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2018","2018",72.213443854423,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2019","2019",72.202109953306,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2020","2020",72.239717517937,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2021","2021",72.270806192812,,
"CZE","Czechia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2022","2022",72.330392819656,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2000","2000",0.90020204935777,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2001","2001",0.90416892257715,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2002","2002",0.93454571696615,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2003","2003",0.93464689112627,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2004","2004",0.93422547658124,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2005","2005",0.97666456437517,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2006","2006",1.0160331471807,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2007","2007",1.1387964378879,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2008","2008",1.1819948186528,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2009","2009",1.2415998850038,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2010","2010",1.3083508318527,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2011","2011",1.3165446979481,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2012","2012",1.3365146568117,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2013","2013",1.3479072438797,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2014","2014",1.3916536647478,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2015","2015",1.3919781875583,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2016","2016",2.1708708600954,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2017","2017",2.1934465627634,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2018","2018",2.2239758949709,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2019","2019",2.24598163031,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2020","2020",2.2880504949075,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2021","2021",2.3264984227129,,
"CZE","Czechia","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2022","2022",2.4105447902862,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2000","2000",30.222615095973,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2001","2001",30.117307345245,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2002","2002",30.080464747059,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2003","2003",30.123416693732,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2004","2004",30.106227568669,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2005","2005",30.127038471934,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2006","2006",30.160331471807,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2007","2007",30.03688045336,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2008","2008",29.997841105354,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2009","2009",29.911596650735,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2010","2010",30.002333135914,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2011","2011",30.007892093557,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2012","2012",29.955868106634,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2013","2013",29.969847081628,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2014","2014",30.133964598913,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2015","2015",29.950850254718,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2016","2016",29.880871218917,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2017","2017",30.161235360583,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2018","2018",30.240691584762,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2019","2019",30.26872847302,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2020","2020",30.035145603213,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2021","2021",30.174577000287,,
"CZE","Czechia","IND-INFR-URB-SHARE","Share of urban roads in total road network","2022","2022",30.215981947777,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2000","2000",12.119839523748,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2001","2001",12.222078426297,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2002","2002",12.293257409085,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2003","2003",12.295845735732,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2004","2004",12.310380533264,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2005","2005",12.312969194926,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2006","2006",12.286084142395,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2007","2007",12.273139158576,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2008","2008",12.281201450026,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2009","2009",12.26954945624,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2010","2010",12.260582675126,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2011","2011",12.262281496828,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2012","2012",12.259827787129,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2013","2013",12.249457394457,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2014","2014",12.24761978762,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2015","2015",12.261226525062,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2016","2016",12.255779044165,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2017","2017",12.184950135993,,
"CZE","Czechia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2018","2018",12.182359797954,,
